Place,Date,Time,Value,Unit,Value,Unit,Value,Unit,Value,Unit,Value,Unit,Value,Unit
13941,27/01/2022,14:08:50,16.8,WBGT Temp C,45.3,%RH C      ,22.1,TA Temp C  ,22,TG Temp C  ,14.7,WET Temp C ,9.7,DP Temp C  
13942,27/01/2022,14:08:51,16.8,WBGT Temp C,45.4,%RH C      ,22.1,TA Temp C  ,22,TG Temp C  ,14.7,WET Temp C ,9.7,DP Temp C  
13943,27/01/2022,14:08:52,16.8,WBGT Temp C,45.5,%RH C      ,22,TA Temp C  ,22,TG Temp C  ,14.7,WET Temp C ,9.6,DP Temp C  
13944,27/01/2022,14:08:53,16.8,WBGT Temp C,45.5,%RH C      ,22,TA Temp C  ,22,TG Temp C  ,14.6,WET Temp C ,9.6,DP Temp C  
13945,27/01/2022,14:08:54,16.8,WBGT Temp C,45.4,%RH C      ,22.1,TA Temp C  ,22,TG Temp C  ,14.6,WET Temp C ,9.6,DP Temp C  
13946,27/01/2022,14:08:55,16.8,WBGT Temp C,45.4,%RH C      ,22.1,TA Temp C  ,22,TG Temp C  ,14.7,WET Temp C ,9.7,DP Temp C  
13947,27/01/2022,14:08:56,16.8,WBGT Temp C,45.5,%RH C      ,22.1,TA Temp C  ,22,TG Temp C  ,14.7,WET Temp C ,9.7,DP Temp C  
13948,27/01/2022,14:08:57,16.8,WBGT Temp C,45.5,%RH C      ,22.1,TA Temp C  ,22,TG Temp C  ,14.7,WET Temp C ,9.7,DP Temp C  
13949,27/01/2022,14:08:58,16.8,WBGT Temp C,45.5,%RH C      ,22.1,TA Temp C  ,22,TG Temp C  ,14.7,WET Temp C ,9.7,DP Temp C  
13950,27/01/2022,14:08:59,16.8,WBGT Temp C,45.5,%RH C      ,22.1,TA Temp C  ,22,TG Temp C  ,14.7,WET Temp C ,9.7,DP Temp C  
13951,27/01/2022,14:09:00,16.8,WBGT Temp C,45.5,%RH C      ,22.1,TA Temp C  ,22,TG Temp C  ,14.7,WET Temp C ,9.7,DP Temp C  
13952,27/01/2022,14:09:01,16.8,WBGT Temp C,45.4,%RH C      ,22.1,TA Temp C  ,22,TG Temp C  ,14.7,WET Temp C ,9.7,DP Temp C  
13953,27/01/2022,14:09:02,16.8,WBGT Temp C,45.4,%RH C      ,22.1,TA Temp C  ,22,TG Temp C  ,14.7,WET Temp C ,9.7,DP Temp C  
13954,27/01/2022,14:09:03,16.8,WBGT Temp C,45.3,%RH C      ,22.1,TA Temp C  ,22,TG Temp C  ,14.7,WET Temp C ,9.7,DP Temp C  
13955,27/01/2022,14:09:04,16.8,WBGT Temp C,45.3,%RH C      ,22.1,TA Temp C  ,22,TG Temp C  ,14.7,WET Temp C ,9.7,DP Temp C  
13956,27/01/2022,14:09:05,16.8,WBGT Temp C,45.3,%RH C      ,22.1,TA Temp C  ,22,TG Temp C  ,14.7,WET Temp C ,9.7,DP Temp C  
13957,27/01/2022,14:09:06,16.8,WBGT Temp C,45.3,%RH C      ,22.1,TA Temp C  ,22,TG Temp C  ,14.7,WET Temp C ,9.7,DP Temp C  
13958,27/01/2022,14:09:07,16.8,WBGT Temp C,45.2,%RH C      ,22.1,TA Temp C  ,22,TG Temp C  ,14.7,WET Temp C ,9.6,DP Temp C  
13959,27/01/2022,14:09:08,16.8,WBGT Temp C,45.1,%RH C      ,22,TA Temp C  ,22,TG Temp C  ,14.7,WET Temp C ,9.5,DP Temp C  
13960,27/01/2022,14:09:09,16.8,WBGT Temp C,45.1,%RH C      ,22,TA Temp C  ,22,TG Temp C  ,14.6,WET Temp C ,9.5,DP Temp C  
13961,27/01/2022,14:09:10,16.8,WBGT Temp C,45.1,%RH C      ,22.1,TA Temp C  ,22,TG Temp C  ,14.6,WET Temp C ,9.5,DP Temp C  
13962,27/01/2022,14:09:11,16.8,WBGT Temp C,45.1,%RH C      ,22.1,TA Temp C  ,22,TG Temp C  ,14.6,WET Temp C ,9.6,DP Temp C  
13963,27/01/2022,14:09:12,16.8,WBGT Temp C,45.1,%RH C      ,22.1,TA Temp C  ,22,TG Temp C  ,14.6,WET Temp C ,9.6,DP Temp C  
13964,27/01/2022,14:09:13,16.8,WBGT Temp C,45.1,%RH C      ,22.1,TA Temp C  ,22,TG Temp C  ,14.6,WET Temp C ,9.6,DP Temp C  
13965,27/01/2022,14:09:14,16.8,WBGT Temp C,45.1,%RH C      ,22.1,TA Temp C  ,22,TG Temp C  ,14.6,WET Temp C ,9.6,DP Temp C  
13966,27/01/2022,14:09:15,16.8,WBGT Temp C,45.1,%RH C      ,22,TA Temp C  ,22,TG Temp C  ,14.6,WET Temp C ,9.6,DP Temp C  
13967,27/01/2022,14:09:16,16.8,WBGT Temp C,44.9,%RH C      ,22,TA Temp C  ,22,TG Temp C  ,14.5,WET Temp C ,9.4,DP Temp C  
13968,27/01/2022,14:09:17,16.7,WBGT Temp C,44.7,%RH C      ,22,TA Temp C  ,22,TG Temp C  ,14.5,WET Temp C ,9.4,DP Temp C  
13969,27/01/2022,14:09:18,16.7,WBGT Temp C,44.7,%RH C      ,22,TA Temp C  ,22,TG Temp C  ,14.5,WET Temp C ,9.4,DP Temp C  
13970,27/01/2022,14:09:19,16.7,WBGT Temp C,44.5,%RH C      ,22,TA Temp C  ,22,TG Temp C  ,14.5,WET Temp C ,9.4,DP Temp C  
13971,27/01/2022,14:09:20,16.7,WBGT Temp C,44.5,%RH C      ,22,TA Temp C  ,22,TG Temp C  ,14.5,WET Temp C ,9.3,DP Temp C  
13972,27/01/2022,14:09:21,16.7,WBGT Temp C,44.1,%RH C      ,22,TA Temp C  ,22,TG Temp C  ,14.5,WET Temp C ,9.2,DP Temp C  
13973,27/01/2022,14:09:22,16.6,WBGT Temp C,44.1,%RH C      ,22,TA Temp C  ,22,TG Temp C  ,14.4,WET Temp C ,9.2,DP Temp C  
13974,27/01/2022,14:09:23,16.6,WBGT Temp C,43.8,%RH C      ,22,TA Temp C  ,22,TG Temp C  ,14.4,WET Temp C ,9.1,DP Temp C  
13975,27/01/2022,14:09:24,16.6,WBGT Temp C,43.8,%RH C      ,22,TA Temp C  ,22,TG Temp C  ,14.4,WET Temp C ,9.1,DP Temp C  
13976,27/01/2022,14:09:25,16.6,WBGT Temp C,43.6,%RH C      ,22,TA Temp C  ,22,TG Temp C  ,14.3,WET Temp C ,9,DP Temp C  
13977,27/01/2022,14:09:26,16.6,WBGT Temp C,43.5,%RH C      ,22,TA Temp C  ,22,TG Temp C  ,14.3,WET Temp C ,9,DP Temp C  
13978,27/01/2022,14:09:27,16.6,WBGT Temp C,43.5,%RH C      ,22,TA Temp C  ,22,TG Temp C  ,14.3,WET Temp C ,9,DP Temp C  
13979,27/01/2022,14:09:28,16.6,WBGT Temp C,43.5,%RH C      ,22,TA Temp C  ,21.9,TG Temp C  ,14.3,WET Temp C ,9,DP Temp C  
13980,27/01/2022,14:09:29,16.5,WBGT Temp C,43.5,%RH C      ,22,TA Temp C  ,21.9,TG Temp C  ,14.3,WET Temp C ,9,DP Temp C  
13981,27/01/2022,14:09:30,16.5,WBGT Temp C,43.6,%RH C      ,22,TA Temp C  ,21.9,TG Temp C  ,14.3,WET Temp C ,9,DP Temp C  
13982,27/01/2022,14:09:31,16.5,WBGT Temp C,43.6,%RH C      ,22,TA Temp C  ,21.9,TG Temp C  ,14.3,WET Temp C ,9,DP Temp C  
13983,27/01/2022,14:09:32,16.5,WBGT Temp C,43.6,%RH C      ,22,TA Temp C  ,21.9,TG Temp C  ,14.3,WET Temp C ,9,DP Temp C  
13984,27/01/2022,14:09:33,16.5,WBGT Temp C,43.6,%RH C      ,22,TA Temp C  ,21.9,TG Temp C  ,14.3,WET Temp C ,9,DP Temp C  
13985,27/01/2022,14:09:34,16.5,WBGT Temp C,43.5,%RH C      ,22,TA Temp C  ,21.9,TG Temp C  ,14.3,WET Temp C ,9,DP Temp C  
13986,27/01/2022,14:09:35,16.5,WBGT Temp C,43.2,%RH C      ,21.9,TA Temp C  ,21.9,TG Temp C  ,14.3,WET Temp C ,8.8,DP Temp C  
13987,27/01/2022,14:09:36,16.5,WBGT Temp C,43.2,%RH C      ,21.9,TA Temp C  ,21.9,TG Temp C  ,14.2,WET Temp C ,8.8,DP Temp C  
13988,27/01/2022,14:09:37,16.5,WBGT Temp C,42.9,%RH C      ,21.9,TA Temp C  ,21.9,TG Temp C  ,14.2,WET Temp C ,8.8,DP Temp C  
13989,27/01/2022,14:09:38,16.4,WBGT Temp C,42.9,%RH C      ,21.9,TA Temp C  ,21.9,TG Temp C  ,14.1,WET Temp C ,8.7,DP Temp C  
13990,27/01/2022,14:09:39,16.4,WBGT Temp C,42.7,%RH C      ,21.8,TA Temp C  ,21.9,TG Temp C  ,14.1,WET Temp C ,8.5,DP Temp C  
13991,27/01/2022,14:09:40,16.3,WBGT Temp C,42.7,%RH C      ,21.8,TA Temp C  ,21.9,TG Temp C  ,14,WET Temp C ,8.5,DP Temp C  
13992,27/01/2022,14:09:41,16.3,WBGT Temp C,42.7,%RH C      ,21.8,TA Temp C  ,21.9,TG Temp C  ,14,WET Temp C ,8.5,DP Temp C  
13993,27/01/2022,14:09:42,16.3,WBGT Temp C,42.7,%RH C      ,21.8,TA Temp C  ,21.9,TG Temp C  ,14,WET Temp C ,8.5,DP Temp C  
13994,27/01/2022,14:09:43,16.3,WBGT Temp C,42.7,%RH C      ,21.8,TA Temp C  ,21.9,TG Temp C  ,14,WET Temp C ,8.5,DP Temp C  
13995,27/01/2022,14:09:44,16.3,WBGT Temp C,42.7,%RH C      ,21.8,TA Temp C  ,21.8,TG Temp C  ,14,WET Temp C ,8.5,DP Temp C  
13996,27/01/2022,14:09:45,16.3,WBGT Temp C,42.7,%RH C      ,21.8,TA Temp C  ,21.8,TG Temp C  ,14,WET Temp C ,8.5,DP Temp C  
13997,27/01/2022,14:09:46,16.3,WBGT Temp C,43,%RH C      ,21.8,TA Temp C  ,21.8,TG Temp C  ,14,WET Temp C ,8.5,DP Temp C  
13998,27/01/2022,14:09:47,16.4,WBGT Temp C,43,%RH C      ,21.8,TA Temp C  ,21.8,TG Temp C  ,14.1,WET Temp C ,8.6,DP Temp C  
13999,27/01/2022,14:09:48,16.4,WBGT Temp C,43.2,%RH C      ,21.8,TA Temp C  ,21.8,TG Temp C  ,14.1,WET Temp C ,8.7,DP Temp C  
14000,27/01/2022,14:09:49,16.4,WBGT Temp C,43.2,%RH C      ,21.8,TA Temp C  ,21.8,TG Temp C  ,14.1,WET Temp C ,8.7,DP Temp C  
