Place,Date,Time,Value,Unit,Value,Unit,Value,Unit,Value,Unit,Value,Unit,Value,Unit
16900,04/02/2022,13:02:10,12.9,WBGT Temp C,46.2,%RH C      ,17.5,TA Temp C  ,17.2,TG Temp C  ,11.1,WET Temp C ,5.8,DP Temp C  
16901,04/02/2022,13:02:11,12.9,WBGT Temp C,46.1,%RH C      ,17.5,TA Temp C  ,17.2,TG Temp C  ,11.1,WET Temp C ,5.7,DP Temp C  
16902,04/02/2022,13:02:12,12.9,WBGT Temp C,46.1,%RH C      ,17.5,TA Temp C  ,17.2,TG Temp C  ,11.1,WET Temp C ,5.7,DP Temp C  
16903,04/02/2022,13:02:13,12.9,WBGT Temp C,46.1,%RH C      ,17.5,TA Temp C  ,17.2,TG Temp C  ,11.1,WET Temp C ,5.7,DP Temp C  
16904,04/02/2022,13:02:14,12.9,WBGT Temp C,46.3,%RH C      ,17.5,TA Temp C  ,17.2,TG Temp C  ,11.1,WET Temp C ,5.7,DP Temp C  
16905,04/02/2022,13:02:15,12.9,WBGT Temp C,46.3,%RH C      ,17.5,TA Temp C  ,17.2,TG Temp C  ,11.1,WET Temp C ,5.8,DP Temp C  
16906,04/02/2022,13:02:16,12.9,WBGT Temp C,46.4,%RH C      ,17.5,TA Temp C  ,17.2,TG Temp C  ,11.1,WET Temp C ,5.8,DP Temp C  
16907,04/02/2022,13:02:17,13,WBGT Temp C,46.4,%RH C      ,17.5,TA Temp C  ,17.2,TG Temp C  ,11.2,WET Temp C ,5.8,DP Temp C  
16908,04/02/2022,13:02:18,13,WBGT Temp C,46.5,%RH C      ,17.5,TA Temp C  ,17.2,TG Temp C  ,11.2,WET Temp C ,5.9,DP Temp C  
16909,04/02/2022,13:02:19,13,WBGT Temp C,46.5,%RH C      ,17.5,TA Temp C  ,17.2,TG Temp C  ,11.2,WET Temp C ,5.9,DP Temp C  
16910,04/02/2022,13:02:20,13,WBGT Temp C,46.5,%RH C      ,17.5,TA Temp C  ,17.2,TG Temp C  ,11.2,WET Temp C ,5.9,DP Temp C  
16911,04/02/2022,13:02:21,13,WBGT Temp C,46.5,%RH C      ,17.5,TA Temp C  ,17.2,TG Temp C  ,11.2,WET Temp C ,5.9,DP Temp C  
16912,04/02/2022,13:02:22,13,WBGT Temp C,46.5,%RH C      ,17.5,TA Temp C  ,17.2,TG Temp C  ,11.2,WET Temp C ,5.9,DP Temp C  
16913,04/02/2022,13:02:23,13,WBGT Temp C,46.6,%RH C      ,17.5,TA Temp C  ,17.2,TG Temp C  ,11.2,WET Temp C ,5.9,DP Temp C  
16914,04/02/2022,13:02:24,13,WBGT Temp C,46.6,%RH C      ,17.5,TA Temp C  ,17.2,TG Temp C  ,11.2,WET Temp C ,5.9,DP Temp C  
16915,04/02/2022,13:02:25,13,WBGT Temp C,46.6,%RH C      ,17.5,TA Temp C  ,17.2,TG Temp C  ,11.2,WET Temp C ,5.9,DP Temp C  
16916,04/02/2022,13:02:26,13,WBGT Temp C,46.6,%RH C      ,17.5,TA Temp C  ,17.2,TG Temp C  ,11.2,WET Temp C ,5.9,DP Temp C  
16917,04/02/2022,13:02:27,13,WBGT Temp C,46.7,%RH C      ,17.5,TA Temp C  ,17.2,TG Temp C  ,11.2,WET Temp C ,5.9,DP Temp C  
16918,04/02/2022,13:02:28,13,WBGT Temp C,46.7,%RH C      ,17.5,TA Temp C  ,17.2,TG Temp C  ,11.2,WET Temp C ,5.9,DP Temp C  
16919,04/02/2022,13:02:29,13,WBGT Temp C,46.7,%RH C      ,17.5,TA Temp C  ,17.2,TG Temp C  ,11.2,WET Temp C ,5.9,DP Temp C  
16920,04/02/2022,13:02:30,13,WBGT Temp C,46.7,%RH C      ,17.5,TA Temp C  ,17.2,TG Temp C  ,11.2,WET Temp C ,5.9,DP Temp C  
16921,04/02/2022,13:02:31,13,WBGT Temp C,46.7,%RH C      ,17.5,TA Temp C  ,17.2,TG Temp C  ,11.2,WET Temp C ,5.9,DP Temp C  
16922,04/02/2022,13:02:32,13,WBGT Temp C,46.8,%RH C      ,17.5,TA Temp C  ,17.2,TG Temp C  ,11.2,WET Temp C ,5.9,DP Temp C  
16923,04/02/2022,13:02:33,13,WBGT Temp C,46.8,%RH C      ,17.5,TA Temp C  ,17.2,TG Temp C  ,11.2,WET Temp C ,6,DP Temp C  
16924,04/02/2022,13:02:34,13,WBGT Temp C,46.8,%RH C      ,17.5,TA Temp C  ,17.2,TG Temp C  ,11.2,WET Temp C ,6,DP Temp C  
16925,04/02/2022,13:02:35,13,WBGT Temp C,46.8,%RH C      ,17.5,TA Temp C  ,17.2,TG Temp C  ,11.2,WET Temp C ,6,DP Temp C  
16926,04/02/2022,13:02:36,13,WBGT Temp C,46.8,%RH C      ,17.5,TA Temp C  ,17.2,TG Temp C  ,11.2,WET Temp C ,6,DP Temp C  
16927,04/02/2022,13:02:37,13,WBGT Temp C,46.8,%RH C      ,17.5,TA Temp C  ,17.2,TG Temp C  ,11.2,WET Temp C ,6,DP Temp C  
16928,04/02/2022,13:02:38,13,WBGT Temp C,46.8,%RH C      ,17.5,TA Temp C  ,17.2,TG Temp C  ,11.2,WET Temp C ,6,DP Temp C  
16929,04/02/2022,13:02:39,13,WBGT Temp C,46.9,%RH C      ,17.5,TA Temp C  ,17.2,TG Temp C  ,11.2,WET Temp C ,6,DP Temp C  
16930,04/02/2022,13:02:40,13,WBGT Temp C,46.9,%RH C      ,17.5,TA Temp C  ,17.2,TG Temp C  ,11.2,WET Temp C ,6,DP Temp C  
16931,04/02/2022,13:02:41,13,WBGT Temp C,46.9,%RH C      ,17.5,TA Temp C  ,17.2,TG Temp C  ,11.2,WET Temp C ,6,DP Temp C  
16932,04/02/2022,13:02:42,13,WBGT Temp C,46.9,%RH C      ,17.5,TA Temp C  ,17.2,TG Temp C  ,11.2,WET Temp C ,6,DP Temp C  
16933,04/02/2022,13:02:43,13,WBGT Temp C,46.9,%RH C      ,17.5,TA Temp C  ,17.2,TG Temp C  ,11.2,WET Temp C ,6,DP Temp C  
16934,04/02/2022,13:02:44,13,WBGT Temp C,46.9,%RH C      ,17.5,TA Temp C  ,17.3,TG Temp C  ,11.2,WET Temp C ,6,DP Temp C  
16935,04/02/2022,13:02:45,13,WBGT Temp C,46.9,%RH C      ,17.5,TA Temp C  ,17.3,TG Temp C  ,11.2,WET Temp C ,6,DP Temp C  
